,Unnamed: 0,time,Dishwasher,Home office,Fridge,Wine cellar,Garage door,Barn,Well,Microwave,Living room,temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability,Furnace,Kitchen,year,month,day,weekday,weekofyear,hour,minute,timing,use_HO,gen_Sol,Car charger [kW],Water heater [kW],Air conditioning [kW],Home Theater [kW],Outdoor lights [kW],microwave [kW],Laundry [kW],Pool Pump [kW]
826,826,2016-01-01 18:46:00,3.33e-05,0.041533333,0.149316667,0.123883333,0.012683333,0.02905,0.001016667,0.00415,0.0999,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.171116667,0.1478,2016,1,1,Friday,53,18,46,Evening,1.099216667,0.021316667,1.6556864700497176,0.0363063655767339,0.0153622772125182,0.0325324948731945,0.1276000000000007,0.0067825447083724,0.0307672245060781,0.2140488547785777
827,827,2016-01-01 18:47:00,1.67e-05,0.041516667,0.123383333,0.1244,0.0129,0.029233333,0.001016667,0.004166667,0.1004,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.084866667,0.0181666659999999,2016,1,1,Friday,53,18,47,Evening,0.854233333,0.020916667,1.6642024747123985,0.0362801365701361,0.0150601109119684,0.0330845727092713,0.1272000000000007,0.0126829872024784,0.0329647339520342,0.2154116244740384
828,828,2016-01-01 18:48:00,0.0,0.041466667,0.11145,0.124683333,0.012866667,0.029183333,0.001016667,0.004166667,0.1005,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.0845,0.048616667,2016,1,1,Friday,53,18,48,Evening,0.86955,0.0202,1.6621368486048869,0.0362050943384394,0.0151424350223668,0.0335171892631736,0.1272000000000007,0.0,0.0331267703097621,0.2137992505166606
829,829,2016-01-01 18:49:00,0.0,0.041516667,0.110833333,0.124366667,0.01285,0.029133333,0.001016667,0.00415,0.100516667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.083066666,0.046616633,2016,1,1,Friday,53,18,49,Evening,0.8653,0.0193,1.6706976851609676,0.0321983471524413,0.0151869696203387,0.0335415782727356,0.1276000000000007,0.0,0.0331536368360873,0.2140441500333872
830,830,2016-01-01 18:50:00,0.0,0.041633333,0.110716667,0.124383333,0.01285,0.02905,0.001016667,0.00415,0.10065,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.081283334,0.042483367,2016,1,1,Friday,53,18,50,Evening,0.861283333,0.017233333,1.6785295594061462,0.02820010218525,0.0149648472297621,0.0339238263823398,0.1276000000000007,1.1753810293189089,0.0330806575695802,0.2154733176378013
831,831,2016-01-01 18:51:00,0.0,0.0416,0.11065,0.124566667,0.012866667,0.029216667,0.001016667,0.00415,0.1006,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.084366667,0.0536,2016,1,1,Friday,53,18,51,Evening,0.8774,0.01575,1.6714723349706853,0.0241341850583204,0.014665592332539,0.0340241215645617,0.1290000000000007,1.1470888572235434,0.0328493686545652,0.2138398957043996
832,832,2016-01-01 18:52:00,1.67e-05,0.0415,0.110533333,0.124383333,0.012833333,0.029216667,0.001016667,0.00415,0.10045,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.083716667,0.0458666999999999,2016,1,1,Friday,53,18,52,Evening,0.86955,0.01475,1.6709101591212787,0.0282921126979069,0.0150939315109214,0.0340019099827422,0.1284000000000007,1.2314147423911694,0.0331035440660511,0.2153245071049146
833,833,2016-01-01 18:53:00,3.33e-05,0.0416,0.1111,0.124633333,0.01275,0.029166667,0.001016667,0.004166667,0.1006,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.166033333,0.044450033,2016,1,1,Friday,53,18,53,Evening,0.950816667,0.014366667,1.6706884522810024,0.0324300113734878,0.0153297401819231,0.0344684872513226,0.1280000000000007,1.1209494756516096,0.0329344618290829,0.2136791970281108
834,834,2016-01-01 18:54:00,1.67e-05,0.041666667,0.110666667,0.1245,0.012783333,0.029166667,0.001016667,0.00415,0.100716667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.15145,0.062633367,2016,1,1,Friday,53,18,54,Evening,0.92295,0.0146,1.6784964996213718,0.0323059547337429,0.0145093447572988,0.034052818482197,0.1280000000000007,0.0695849989144961,0.030750966069711,0.215396256891517
835,835,2016-01-01 18:55:00,3.33e-05,0.041566667,0.110416667,0.124533333,0.01275,0.029183333,0.001016667,0.004166667,0.100666667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.164433334,0.0393667,2016,1,1,Friday,53,18,55,Evening,0.9006,0.014366667,1.6711630582297277,0.0323718626868137,0.0153912966873281,0.0339587254232925,0.1284000000000007,1.2341965012575618,0.0307211897887475,0.2168912667944662
836,836,2016-01-01 18:56:00,0.000233333,0.0417,0.110133333,0.1239,0.01225,0.029033333,0.001033333,0.00415,0.100483333,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.538733333,0.048699967,2016,1,1,Friday,53,18,56,Evening,1.277566667,0.013383333,1.681129221669821,0.0369991912226578,0.0145882309796319,0.0344870395065242,0.1284000000000007,1.3011394152349889,0.0309072035754266,0.2169534712706522
837,837,2016-01-01 18:57:00,0.00025,0.0417,0.10995,0.123716667,0.012216667,0.028866667,0.001033333,0.004116667,0.099816667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.672066667,0.057483367,2016,1,1,Friday,53,18,57,Evening,1.4324,0.012066667,1.6774810770918294,0.0360857878919854,0.0148526922843867,0.0345160107412246,0.1276000000000007,1.1597370383161405,0.0305810391156247,0.2183829968421394
838,838,2016-01-01 18:58:00,0.000116667,0.0414,0.110616667,0.1237,0.01255,0.0289,0.001016667,0.004133333,0.09915,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,1.034183333,0.0328333659999999,2016,1,1,Friday,53,18,58,Evening,1.853266667,0.0117,1.679779051165374,0.0401487089124818,0.0153013864258846,0.0344340698498658,0.1280000000000007,1.1578828648794652,0.0307703968098735,0.219823504903672
839,839,2016-01-01 18:59:00,6.67e-05,0.041316667,0.110216667,0.123483333,0.01265,0.029,0.001,0.004116667,0.099316667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,1.06785,0.046033367,2016,1,1,Friday,53,18,59,Evening,1.90885,0.011766667,1.6855029890164197,0.0401375131380049,0.01468181245484,0.0349625963924919,0.1280000000000007,1.0302875571102603,0.0327481867080358,0.2213804533204471
840,840,2016-01-01 19:00:00,8.33e-05,0.041083333,0.1103,0.12405,0.0132,0.0291,0.001,0.004133333,0.099633333,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.647683333,0.0482167,2016,1,1,Friday,53,19,0,Evening,1.48975,0.012816667,1.6708628195301112,0.0441540572889361,0.0153050887691741,0.0354369365278608,0.1284000000000007,1.244701894903136,0.0331633586439713,0.2215027538520392
841,841,2016-01-01 19:01:00,8.33e-05,0.041083333,0.110116667,0.12385,0.01315,0.029116667,0.001,0.004133333,0.09965,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.5741499999999999,0.052900033,2016,1,1,Friday,53,19,1,Evening,1.42135,0.014483333,1.6792049288063866,0.0483890551257034,0.0149589876715006,0.0355739033384315,0.1284000000000007,1.1416205634519094,0.0329759945529566,0.2227788793539361
842,842,2016-01-01 19:02:00,3.33e-05,0.04145,0.109966667,0.1239,0.01295,0.029133333,0.001016667,0.004133333,0.100166667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.2580833329999999,0.048933333,2016,1,1,Friday,53,19,2,Evening,1.030283333,0.015666667,1.6867594628918758,0.0520811822727729,0.0152622390581155,0.0360535991404531,0.1276000000000007,1.346084721945974,0.0354698317396891,0.2246421356984311
843,843,2016-01-01 19:03:00,0.0,0.0415,0.110566667,0.123916667,0.01285,0.02925,0.001016667,0.004166667,0.100433333,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.084266667,0.064483333,2016,1,1,Friday,53,19,3,Evening,0.8401,0.016316667,1.6938570685570746,0.0487855998083168,0.0151989600668491,0.0349159296233868,0.1272000000000007,1.2840105229469423,0.0376499407117134,0.2260235142522262
844,844,2016-01-01 19:04:00,1.67e-05,0.041616667,0.109966667,0.124033333,0.012783333,0.0291,0.001,0.00415,0.100183333,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.0827333329999999,0.247533366,2016,1,1,Friday,53,19,4,Evening,1.01355,0.016666667,1.6948462004893956,0.0522432552768925,0.0155902634892958,0.0344875768928156,0.1272000000000007,2.3902128351743217,0.0371611895192928,0.2258156790764744
845,845,2016-01-01 19:05:00,0.0,0.0415,0.109833333,0.12345,0.012766667,0.0289,0.001033333,0.003933333,0.10005,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.0854,0.033000033,2016,1,1,Friday,53,19,5,Evening,0.879566667,0.018116667,1.702073831401114,0.0483121264381653,0.0156196515581888,0.0345925253655387,0.1272000000000007,2.3696097969896632,0.0352711235082842,0.2273981096661184
846,846,2016-01-01 19:06:00,0.0,0.041466667,0.131066667,0.123616667,0.012783333,0.028833333,0.001,0.003966667,0.10025,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.084783334,0.048250033,2016,1,1,Friday,53,19,6,Evening,0.945383333,0.0194,1.7091513827708418,0.0521453321918268,0.0148044258277073,0.0334586557900435,0.1264000000000007,2.368977188385555,0.0350841921831664,0.2287333410183855
847,847,2016-01-01 19:07:00,1.67e-05,0.041516667,0.1097,0.12345,0.012766667,0.028833333,0.001016667,0.003916667,0.100266667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.083683333,0.053216667,2016,1,1,Friday,53,19,7,Evening,0.9336,0.020216667,1.7154012702750323,0.0564011724732486,0.0152998393403968,0.0329573287678265,0.1284000000000007,1.1417242181652305,0.0353663396590365,0.2275684384205235
848,848,2016-01-01 19:08:00,1.67e-05,0.04155,0.110316667,0.123566667,0.012883333,0.02875,0.001016667,0.00395,0.100316667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.170433333,0.0060166659999999,2016,1,1,Friday,53,19,8,Evening,0.972233333,0.021033333,1.7233453289274467,0.0561302256242126,0.0140847770221864,0.0335879885695895,0.1264000000000007,1.0964105010543763,0.0352244875927781,0.2274438378244281
849,849,2016-01-01 19:09:00,1.67e-05,0.041383333,0.109866667,0.123783333,0.01295,0.028783333,0.001,0.003933333,0.100166667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.2825333339999999,0.000599967,2016,1,1,Friday,53,19,9,Evening,1.093866667,0.0218,1.7227576814110763,0.0603922865341658,0.0152867364677464,0.0329121102505322,0.1256000000000007,1.1795488362740807,0.035244524540002,0.2257336997919505
850,850,2016-01-01 19:10:00,0.0001,0.041016667,0.109833333,0.123933333,0.013216667,0.0287,0.001,0.003933333,0.099583333,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.681233333,0.0007833,2016,1,1,Friday,53,19,10,Evening,1.561583333,0.023516667,1.7208251149843468,0.0600669549612255,0.0146150292841687,0.0329013003426055,0.1266000000000007,1.2118973193890932,0.0349667366338203,0.2273946177495939
851,851,2016-01-01 19:11:00,0.0001,0.041016667,0.109583333,0.123833333,0.0132,0.028766667,0.001033333,0.003966667,0.09945,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.6776833329999999,0.0007167,2016,1,1,Friday,53,19,11,Evening,1.561166667,0.02545,1.715158056069494,0.0642623458163188,0.0144145181572225,0.0334184522465489,0.1252000000000007,1.1518413410125363,0.0352144563438554,0.2243866164718806
852,852,2016-01-01 19:12:00,0.000116667,0.041133333,0.109566667,0.123716667,0.0132,0.028783333,0.001,0.003966667,0.099583333,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.655983333,0.000750033,2016,1,1,Friday,53,19,12,Evening,1.5219,0.029166667,1.7156568852815124,0.0602110043222513,0.0154142882337148,0.0339336857192592,0.1252000000000007,1.18924254100517,0.0374486851265294,0.226060803456764
853,853,2016-01-01 19:13:00,8.33e-05,0.041,0.135866667,0.123916667,0.01315,0.028833333,0.001016667,0.003933333,0.099766667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.5952000000000001,0.000666633,2016,1,1,Friday,53,19,13,Evening,1.47635,0.031583333,1.7237872066535207,0.0561751481175385,0.0153679775997444,0.0340308141849012,0.1252000000000007,1.2765004416381514,0.0375321413784158,0.2273338179223961
854,854,2016-01-01 19:14:00,0.00875,0.04135,0.10955,0.123783333,0.012966667,0.02875,0.001,0.004,0.09995,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.3419,0.000616666,2016,1,1,Friday,53,19,14,Evening,1.149016667,0.0338,1.7303445370577315,0.0562705645184915,0.0140762544133592,0.0345171024504144,0.1252000000000007,1.2330880359841156,0.0380026574074929,0.2229453321148561
855,855,2016-01-01 19:15:00,0.095683333,0.041466667,0.109283333,0.123283333,0.012583333,0.028966667,0.759066667,0.004,0.1,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.084566667,0.000583333,2016,1,1,Friday,53,19,15,Evening,1.668716667,0.036066667,1.723052565070326,0.0525710859772618,0.014905986416322,0.0344244016579344,0.1256000000000007,1.271980888390097,0.0376205555524852,0.2245078482779723
856,856,2016-01-01 19:16:00,0.121033333,0.041633333,0.10905,0.122633333,0.012466667,0.02885,1.5998,0.004016667,0.099166667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.082316666,0.000566667,2016,1,1,Friday,53,19,16,Evening,2.370066667,0.037316667,1.7237990531183178,0.0525220195695482,0.0147142528811466,0.0335784128939932,0.1252000000000007,1.2621526107247525,0.0370855984876858,0.2213377801123896
857,857,2016-01-01 19:17:00,0.121383333,0.041566667,0.109016667,0.122883333,0.012533333,0.028633333,0.074766667,0.00405,0.0997,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.201316667,0.000633367,2016,1,1,Friday,53,19,17,Evening,1.01375,0.03605,1.7242273043742349,0.0483394108404487,0.0157650574979323,0.0335948847132998,0.1256000000000007,1.1937022003149222,0.0372538118287493,0.2228995756783592
858,858,2016-01-01 19:18:00,0.12095,0.041516667,0.109633333,0.123066667,0.0125,0.028616667,0.001016667,0.0041,0.0995,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.215333334,0.000633333,2016,1,1,Friday,53,19,18,Evening,0.917716667,0.035083333,1.7296474604664012,0.0444341976254561,0.0145815269308824,0.033415762331633,0.1256000000000007,1.264153064620833,0.0352250319727707,0.223033202303774
859,859,2016-01-01 19:19:00,0.120683333,0.041466667,0.109166667,0.123583333,0.012533333,0.028966667,0.001,0.004183333,0.068733333,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.217216667,0.000633367,2016,1,1,Friday,53,19,19,Evening,0.82005,0.03525,1.7376088127226996,0.0482734435652932,0.0152812771488943,0.0339710725108923,0.1260000000000007,1.176931602049866,0.0373026083735269,0.2245318459086005
860,860,2016-01-01 19:20:00,0.12105,0.041383333,0.10915,0.123366667,0.012533333,0.029266667,0.001,0.0042,0.001516667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.217166667,0.000616633,2016,1,1,Friday,53,19,20,Evening,0.7516,0.034233333,1.7449766895230516,0.0493430403219602,0.0148453614922028,0.0340883341996931,0.1256000000000007,1.3062510822367766,0.0373947707750374,0.2243614217308794
861,861,2016-01-01 19:21:00,0.121,0.041383333,0.10895,0.123466667,0.012533333,0.0293,0.001016667,0.004183333,0.001533333,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.218683334,0.000649933,2016,1,1,Friday,53,19,21,Evening,0.755683333,0.032,1.7450159613095908,0.0481895807613944,0.0155475268582559,0.0339147779371522,0.1256000000000007,1.164109875923815,0.0371397861046629,0.2214777983951379
862,862,2016-01-01 19:22:00,0.120816667,0.0414,0.108883333,0.123183333,0.012533333,0.02925,0.001,0.004183333,0.0015,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.217633334,0.000616633,2016,1,1,Friday,53,19,22,Evening,0.755566667,0.03025,1.7436866786107523,0.0523087858651279,0.0160264441052719,0.0339083949621052,0.1252000000000007,1.3135452251961082,0.0394583461814187,0.2213428818389132
863,863,2016-01-01 19:23:00,0.1207,0.0415,0.109316667,0.122883333,0.155766667,0.029166667,0.001016667,0.004183333,0.001483333,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.2183,0.00075,2016,1,1,Friday,53,19,23,Evening,0.891,0.028816667,1.7522899397318916,0.0521083843295332,0.0157649549014365,0.0340732394549955,0.1252000000000007,2.3621318044790094,0.0353765566428498,0.2200681157535635
864,864,2016-01-01 19:24:00,0.120233333,0.0414,0.10885,0.122783333,0.068416667,0.02915,0.001016667,0.004183333,0.001566667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.2142,0.0007167,2016,1,1,Friday,53,19,24,Evening,0.805183333,0.02845,1.7590790809794103,0.0481281436908001,0.0151954347612794,0.0340910153418974,0.1256000000000007,3.5596308206322425,0.0356454777022054,0.2213795067759182
865,865,2016-01-01 19:25:00,0.119833333,0.041416667,0.10885,0.122783333,0.039683333,0.029166667,0.001,0.004166667,0.001516667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.218483334,0.000633333,2016,1,1,Friday,53,19,25,Evening,0.784333333,0.026116667,1.7601418639048203,0.049267293447111,0.0153241288494528,0.0335621787701643,0.1252000000000007,3.6526403820136384,0.0373496450587849,0.2228268080278241
866,866,2016-01-01 19:26:00,0.119633333,0.041433333,0.1086,0.120283333,0.039733333,0.029033333,0.001016667,0.004166667,0.001466667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.2166166669999999,0.000683367,2016,1,1,Friday,53,19,26,Evening,0.778716667,0.024416667,1.752907946882251,0.0484768094559745,0.0148845360773173,0.0325322897371349,0.1256000000000007,2.365505474948289,0.0395103946980082,0.2243572346449095
867,867,2016-01-01 19:27:00,1.016883333,0.0418,0.108,0.008783333,0.03885,0.028766667,0.001016667,0.004133333,0.001466667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.106833333,0.001350034,2016,1,1,Friday,53,19,27,Evening,1.442,0.02385,1.7594013873278898,0.0441152412144214,0.0156014092234611,0.031439559955939,0.1260000000000007,1.187435442316172,0.0398041986640074,0.2213298161357827
868,868,2016-01-01 19:28:00,1.336366667,0.041883333,0.1084,0.0088,0.02645,0.028883333,0.001066667,0.004116667,0.001516667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.088416667,0.001566666,2016,1,1,Friday,53,19,28,Evening,1.72255,0.023766667,1.7596176952021,0.0442673988500384,0.0150326064135728,0.0319023970275144,0.1260000000000007,1.2274837599412296,0.0396578187883167,0.22264475363279
869,869,2016-01-01 19:29:00,1.332016667,0.041816667,0.1079,0.00865,0.011316667,0.02895,0.001033333,0.004116667,0.001566667,37.19,0.58,10.0,31.38,1012.71,7.61,1.0,268.0,0.0,23.81,0.0,0.090033334,0.001566666,2016,1,1,Friday,53,19,29,Evening,1.705483333,0.023283333,1.767711800799583,0.044239800166044,0.0149578567432755,0.0320574428666199,0.1262000000000007,1.2386518810528684,0.0396160583714524,0.2213616637235379
870,870,2016-01-01 19:30:00,1.3371,0.04185,0.107883333,0.008866667,0.0114,0.029016667,0.001016667,0.00415,0.0015,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.090066667,0.0015666999999999,2016,1,1,Friday,53,19,30,Evening,1.71635,0.0232,1.7680578569389944,0.0364172993132394,0.0145023486450138,0.0314483475463223,0.1256000000000007,1.263068006667081,0.0394568008210153,0.2226378591977462
871,871,2016-01-01 19:31:00,1.33915,0.041833333,0.107766667,0.0087,0.0114,0.029133333,0.001,0.00415,0.001533333,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.09035,0.001599966,2016,1,1,Friday,53,19,31,Evening,1.724616667,0.023466667,1.7673891928983454,0.0403046203959903,0.0146957849308644,0.0294370709360361,0.1260000000000007,1.204307787368263,0.0395169484764479,0.2243185477366994
872,872,2016-01-01 19:32:00,1.3387,0.041866667,0.107716667,0.0068,0.0114,0.029083333,0.001016667,0.00415,0.001533333,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.089683333,0.0015833669999999,2016,1,1,Friday,53,19,32,Evening,1.721133333,0.023716667,1.7755421455787432,0.0400522699127102,0.0148343616475172,0.0295722146270519,0.1264000000000007,1.2216386857936954,0.0417774109485251,0.2243439890428144
873,873,2016-01-01 19:33:00,1.33865,0.041833333,0.1083,0.0068,0.0114,0.029066667,0.00105,0.00415,0.001466667,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.089433334,0.0016166999999999,2016,1,1,Friday,53,19,33,Evening,1.72065,0.02395,1.7751880174068533,0.0361925151740557,0.0149377591590375,0.0300960008951991,0.1268000000000007,1.2553223817532018,0.0439486096427178,0.2258813311944479
874,874,2016-01-01 19:34:00,1.3382,0.04185,0.10775,0.0068,0.01145,0.029083333,0.001016667,0.00415,0.001533333,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.13085,0.0015,2016,1,1,Friday,53,19,34,Evening,1.766566667,0.023483333,1.7730263476012096,0.0363012026744044,0.0156578281743527,0.0305123843582306,0.1264000000000007,1.219117392848856,0.0438938350150593,0.225926481644157
875,875,2016-01-01 19:35:00,1.337533333,0.041833333,0.107783333,0.00655,0.0115,0.028866667,0.001033333,0.004133333,0.001483333,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.21775,0.001450034,2016,1,1,Friday,53,19,35,Evening,1.8681,0.022166667,1.781966410640656,0.040328186526496,0.0145909509695668,0.0310169307123079,0.1274000000000007,1.2136165600846522,0.0439847323204263,0.2259091692482438
876,876,2016-01-01 19:36:00,1.329116667,0.041433333,0.107733333,0.006633333,0.011766667,0.028983333,0.001033333,0.004116667,0.0014,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.616833333,0.0010666999999999,2016,1,1,Friday,53,19,36,Evening,2.3483,0.021266667,1.789199800489219,0.0403659002884501,0.0146072024977069,0.030953004512813,0.1264000000000007,1.265372933919923,0.0439208599637253,0.2272674881048144
877,877,2016-01-01 19:37:00,1.325366667,0.041333333,0.107533333,0.0066,0.0118,0.028933333,0.001033333,0.0041,0.00155,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.68745,0.0010333,2016,1,1,Friday,53,19,37,Evening,2.431416667,0.02065,1.7971408407392706,0.0324642811590306,0.0151078501796651,0.031400236799467,0.1264000000000007,1.322337945765075,0.0460052491084951,0.2290625362739956
878,878,2016-01-01 19:38:00,1.32495,0.04135,0.10805,0.00675,0.011733333,0.028966667,0.001016667,0.004116667,0.001483333,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.636533333,0.001066634,2016,1,1,Friday,53,19,38,Evening,2.3693,0.019166667,1.805604530707832,0.0362809512324003,0.0150143416380516,0.0314396084310991,0.1264000000000007,1.1292018574827818,0.0486291168077797,0.228734355527516
879,879,2016-01-01 19:39:00,1.322233333,0.04135,0.107583333,0.006716667,0.0117,0.028916667,0.001033333,0.0041,0.001483333,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.617666667,0.0011,2016,1,1,Friday,53,19,39,Evening,2.339316667,0.018033333,1.812376109319388,0.0403746289185016,0.014664237567409,0.0314147542241086,0.1256000000000007,1.1447998523298606,0.0507851016152629,0.2286979452467818
880,880,2016-01-01 19:40:00,1.33005,0.04175,0.1075,0.006783333,0.0115,0.029,0.00105,0.004133333,0.00155,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.264433333,0.0013667,2016,1,1,Friday,53,19,40,Evening,1.922766667,0.017316667,1.7976050321055912,0.0403794787201779,0.0141430633759057,0.03192371986004,0.1256000000000007,1.1786550430685878,0.0509341672716299,0.2274577580712972
881,881,2016-01-01 19:41:00,1.330683333,0.041783333,0.10725,0.006766667,0.011516667,0.028883333,0.001033333,0.004116667,0.001466667,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.26335,0.0013666669999999,2016,1,1,Friday,53,19,41,Evening,1.9223,0.017,1.7966683613462595,0.0406054640628812,0.0139842804153511,0.0310182136570627,0.1260000000000007,1.1247912854440365,0.0524470480811839,0.2288356651741856
882,882,2016-01-01 19:42:00,1.3232,0.04135,0.107416667,0.006916667,0.011766667,0.028933333,0.001033333,0.004116667,0.001483333,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.661283333,0.0010667,2016,1,1,Friday,53,19,42,Evening,2.401033333,0.016433333,1.8047953176500344,0.040073856653805,0.0146347529969866,0.0315995460586648,0.1264000000000007,1.1519888341816005,0.0550954008313626,0.2287887545814668
883,883,2016-01-01 19:43:00,1.325116667,0.0414,0.1079,0.00695,0.01175,0.028916667,0.001033333,0.004116667,0.00155,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.6265000000000001,0.00105,2016,1,1,Friday,53,19,43,Evening,2.360233333,0.016033333,1.811692412138065,0.0361032370760106,0.0145266572447135,0.0300551865733337,0.1278000000000007,1.228577799219551,0.0547189997461794,0.2302154939094709
884,884,2016-01-01 19:44:00,1.32445,0.041316667,0.10735,0.007066667,0.0117,0.029,0.001016667,0.004116667,0.001566667,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.5727333330000001,0.0011332999999999,2016,1,1,Friday,53,19,44,Evening,2.291866667,0.016466667,1.8126300834313216,0.0365387416982496,0.0143192278835824,0.0299418270318318,0.1264000000000007,1.1281547147251667,0.0529159776754656,0.2320798212426237
885,885,2016-01-01 19:45:00,1.330683333,0.041683333,0.107233333,0.00645,0.011516667,0.028966667,0.001033333,0.004133333,0.001433333,36.57,0.6,9.07,30.95,1012.44,7.09,1.0,260.0,0.0,23.87,0.0,0.2678,0.0013833659999999,2016,1,1,Friday,53,19,45,Evening,1.924883333,0.016616667,1.8182652150263403,0.0282232912749061,0.0144539615364715,0.0305581670644069,0.1268000000000007,1.1875427662843845,0.0525816623372265,0.2316090409590931
